表格1,,,,,,,,,,,,,,,,,,,,
,,,,,,,嘉樂,,,,,,,,,,,,,
,,,,,,,雙溪,,,,,,,,,,,,,
,,,,,,,崇禮街,,,,,,,,,,,,,
,,,,,,,員林大道,,,,,,,,,,,,,
,,,,,,,營東路,,,,,,,,,,,,,
,,,,,,,成功十街,,,,,,,,,,,,,
,,,,,,,比麟,,,,,,,,,,,,,
,,,,,,,新北四街,,,,,,,,,,,,,
,,,,,,,新龍路,,,,,,,,,,,,,
,,,,,,,竹興街,,,,,,,,,,,,,
,,,,,,,信華二街,,,,,,,,,,,,,
,,,,,,,內定十六街,,,,,,,,,,,,,
,,,,,,,光明南路,,,,,,,,,,,,,
,,,,,,,中船路,,,,,,,,,,,,,
,,,,,,,茂興店,,,,,,,,,,,,,
,,,,,,,華園二路,,,,,,,,,,,,,
,,,,,,,福海街,,,,,,,,,,,,,
,,,,,,,天池街,,,,,,,,,,,,,
,,,,,,,平正街,,,,,,,,,,,,,
,,,,,,,南隘路,,,,,,,,,,,,,
,,,,,,,大湖街,,,,,,,,,,,,,
,,,,,,,民立二街,,,,,,,,,,,,,
,,,,,,,國民十一街,,,,,,,,,,,,,
,,,,,,,篤行路,,,,,,,,,,,,,
,,,,,,,景隆街,,,,,,,,,,,,,
,,,,,,,愛民路,,,,,,,,,,,,,
,,,,,,,瓊埔路,,,,,,,,,,,,,
,,,,,,,擺接堡路,,,,,,,,,,,,,
,,,,,,,圓光路,,,,,,,,,,,,,
,,,,,,,新塭,,,,,,,,,,,,,
,,,,,,,永大路,,,,,,,,,,,,,
,,,,,,,安林路,,,,,,,,,,,,,
,,,,,,,博學路,,,,,,,,,,,,,
,,,,,,,意誠路,,,,,,,,,,,,,
,,,,,,,健民路,,,,,,,,,,,,,
,,,,,,,協榮路,,,,,,,,,,,,,
,,,,,,,澄合三街,,,,,,,,,,,,,
,,,,,,,清風街,,,,,,,,,,,,,
,,,,,,,山下路,,,,,,,,,,,,,
,,,,,,,溪美,,,,,,,,,,,,,
,,,,,,,茂興店,,,,,,,,,,,,,
,,,,,,,竹北巷,,,,,,,,,,,,,
,,,,,,,新營路,,,,,,,,,,,,,
,,,,,,,慶豐十二街,,,,,,,,,,,,,
,,,,,,,隆西街,,,,,,,,,,,,,
,,,,,,,晉武路,,,,,,,,,,,,,
,,,,,,,世平三街,,,,,,,,,,,,,
,,,,,,,下埤頭,,,,,,,,,,,,,
,,,,,,,龍鳳街,,,,,,,,,,,,,
,,,,,,,新唐路,,,,,,,,,,,,,
,,,,,,,華美一路,,,,,,,,,,,,,
,,,,,,,橫山,,,,,,,,,,,,,
,,,,,,,武陵路,,,,,,,,,,,,,
,,,,,,,甲堤三街,,,,,,,,,,,,,
,,,,,,,周廣街,,,,,,,,,,,,,
,,,,,,,曲江街,,,,,,,,,,,,,
,,,,,,,華昌街,,,,,,,,,,,,,
,,,,,,,景賢九路,,,,,,,,,,,,,
,,,,,,,重陽路四段,,,,,,,,,,,,,
,,,,,,,荳蘭三街,,,,,,,,,,,,,
,,,,,,,慶光路,,,,,,,,,,,,,
,,,,,,,力行一路,,,,,,,,,,,,,
,,,,,,,進興路,,,,,,,,,,,,,
,,,,,,,華西街,,,,,,,,,,,,,
,,,,,,,民主七路,,,,,,,,,,,,,
,,,,,,,福三路,,,,,,,,,,,,,
,,,,,,,武義街,,,,,,,,,,,,,
,,,,,,,國中一路,,,,,,,,,,,,,
,,,,,,,文康路,,,,,,,,,,,,,
,,,,,,,美術東四路,,,,,,,,,,,,,
,,,,,,,工業區二十六路,,,,,,,,,,,,,
,,,,,,,永華五街,,,,,,,,,,,,,
,,,,,,,虎林街,,,,,,,,,,,,,
,,,,,,,西市路,,,,,,,,,,,,,
,,,,,,,民善街,,,,,,,,,,,,,
,,,,,,,龍瑞街,,,,,,,,,,,,,
,,,,,,,竪崎路,,,,,,,,,,,,,
,,,,,,,尖山子,,,,,,,,,,,,,
,,,,,,,出林虎路,,,,,,,,,,,,,
,,,,,,,大池角,,,,,,,,,,,,,
,,,,,,,大義八路,,,,,,,,,,,,,
,,,,,,,新宅,,,,,,,,,,,,,
,,,,,,,孔門路,,,,,,,,,,,,,
,,,,,,,華泰二街,,,,,,,,,,,,,
,,,,,,,南科八路,,,,,,,,,,,,,
,,,,,,,大墩一街,,,,,,,,,,,,,
,,,,,,,水源路,,,,,,,,,,,,,
,,,,,,,塩洲一街,,,,,,,,,,,,,
,,,,,,,文仁路,,,,,,,,,,,,,
,,,,,,,紫園,,,,,,,,,,,,,
,,,,,,,歷坵,,,,,,,,,,,,,
,,,,,,,南埔十五街,,,,,,,,,,,,,
,,,,,,,新富,,,,,,,,,,,,,
,,,,,,,華城六街,,,,,,,,,,,,,
,,,,,,,梅山東街,,,,,,,,,,,,,
,,,,,,,金湖路,,,,,,,,,,,,,
,,,,,,,新寮,,,,,,,,,,,,,
,,,,,,,八德中路,,,,,,,,,,,,,
,,,,,,,濱二路,,,,,,,,,,,,,
,,,,,,,華美街,,,,,,,,,,,,,
,,,,,,,大祥街,,,,,,,,,,,,,
,,,,,,,慶和路,,,,,,,,,,,,,
,,,,,,,平區路,,,,,,,,,,,,,
,,,,,,,糖北街,,,,,,,,,,,,,
,,,,,,,花園十路二段,,,,,,,,,,,,,
,,,,,,,義洲路,,,,,,,,,,,,,
,,,,,,,中鹿場路,,,,,,,,,,,,,
,,,,,,,建國十二街,,,,,,,,,,,,,
,,,,,,,烏窟子,,,,,,,,,,,,,
,,,,,,,坑?路,,,,,,,,,,,,,
,,,,,,,太保一路,,,,,,,,,,,,,
,,,,,,,田心一街,,,,,,,,,,,,,
,,,,,,,松順一街,,,,,,,,,,,,,
,,,,,,,九龍路,,,,,,,,,,,,,
,,,,,,,大楊南街,,,,,,,,,,,,,
,,,,,,,中橋街,,,,,,,,,,,,,
,,,,,,,自立街,,,,,,,,,,,,,
,,,,,,,高台路,,,,,,,,,,,,,
,,,,,,,高鐵南路,,,,,,,,,,,,,
,,,,,,,明倫三街,,,,,,,,,,,,,
,,,,,,,備內街,,,,,,,,,,,,,
,,,,,,,鼓山三路,,,,,,,,,,,,,
,,,,,,,仁春街,,,,,,,,,,,,,
,,,,,,,社正路,,,,,,,,,,,,,
,,,,,,,厚德街,,,,,,,,,,,,,
,,,,,,,民享街,,,,,,,,,,,,,
,,,,,,,本工西路,,,,,,,,,,,,,
,,,,,,,軍福十九路,,,,,,,,,,,,,
,,,,,,,平安街,,,,,,,,,,,,,
,,,,,,,?竹路,,,,,,,,,,,,,
,,,,,,,海康街,,,,,,,,,,,,,
,,,,,,,成功三路五街,,,,,,,,,,,,,
,,,,,,,番仔坑,,,,,,,,,,,,,
,,,,,,,南寮,,,,,,,,,,,,,
,,,,,,,雙涵,,,,,,,,,,,,,
,,,,,,,珠江,,,,,,,,,,,,,
,,,,,,,富貴五街,,,,,,,,,,,,,
,,,,,,,六股林口,,,,,,,,,,,,,
,,,,,,,頂福街,,,,,,,,,,,,,
,,,,,,,瑞崗三街,,,,,,,,,,,,,
,,,,,,,龍東十街,,,,,,,,,,,,,
,,,,,,,承德路五段,,,,,,,,,,,,,
,,,,,,,同平路,,,,,,,,,,,,,
,,,,,,,城中一街,,,,,,,,,,,,,
,,,,,,,水碓五路,,,,,,,,,,,,,
,,,,,,,東澳路,,,,,,,,,,,,,
,,,,,,,光聖路,,,,,,,,,,,,,
,,,,,,,唐山街,,,,,,,,,,,,,
,,,,,,,文科街,,,,,,,,,,,,,
,,,,,,,碧安街,,,,,,,,,,,,,
,,,,,,,天水西街,,,,,,,,,,,,,
,,,,,,,林口街,,,,,,,,,,,,,
,,,,,,,坪埔,,,,,,,,,,,,,
,,,,,,,果協路,,,,,,,,,,,,,
,,,,,,,七賢二街,,,,,,,,,,,,,
,,,,,,,崇蘭,,,,,,,,,,,,,
,,,,,,,大成路,,,,,,,,,,,,,
,,,,,,,稻香路,,,,,,,,,,,,,
,,,,,,,楠梓加工出口區新經一,,,,,,,,,,,,,
,,,,,,,眉山路,,,,,,,,,,,,,
,,,,,,,桂州街,,,,,,,,,,,,,
,,,,,,,過坑路,,,,,,,,,,,,,
,,,,,,,安樂路,,,,,,,,,,,,,
,,,,,,,後鄉路,,,,,,,,,,,,,
,,,,,,,南雅南路,,,,,,,,,,,,,
,,,,,,,楓香街,,,,,,,,,,,,,
,,,,,,,高城路,,,,,,,,,,,,,
,,,,,,,崇安街,,,,,,,,,,,,,
,,,,,,,里仁路,,,,,,,,,,,,,
,,,,,,,宜欣一路,,,,,,,,,,,,,
,,,,,,,南埔十街,,,,,,,,,,,,,
,,,,,,,初鹿路二街,,,,,,,,,,,,,
,,,,,,,大街路,,,,,,,,,,,,,
,,,,,,,南安,,,,,,,,,,,,,
,,,,,,,彰濱西一路,,,,,,,,,,,,,
,,,,,,,華美二街,,,,,,,,,,,,,
,,,,,,,大埔二街,,,,,,,,,,,,,
,,,,,,,加福路,,,,,,,,,,,,,
,,,,,,,益則路,,,,,,,,,,,,,
,,,,,,,自立路,,,,,,,,,,,,,
,,,,,,,朴東三街,,,,,,,,,,,,,
,,,,,,,崗山西街,,,,,,,,,,,,,
,,,,,,,寶安街,,,,,,,,,,,,,
,,,,,,,高楠三街,,,,,,,,,,,,,
,,,,,,,桂仁街,,,,,,,,,,,,,
,,,,,,,直潭九街,,,,,,,,,,,,,
,,,,,,,興義街,,,,,,,,,,,,,
,,,,,,,敬二街,,,,,,,,,,,,,
,,,,,,,新港三街,,,,,,,,,,,,,
,,,,,,,阿寶巷,,,,,,,,,,,,,
,,,,,,,桂竹圍,,,,,,,,,,,,,
,,,,,,,振安路,,,,,,,,,,,,,
,,,,,,,青埔四街,,,,,,,,,,,,,
,,,,,,,義山路二段,,,,,,,,,,,,,
,,,,,,,瑞北車站路,,,,,,,,,,,,,
,,,,,,,海明街,,,,,,,,,,,,,
,,,,,,,樹德街,,,,,,,,,,,,,
,,,,,,,塔城街,,,,,,,,,,,,,
,,,,,,,北糖三街,,,,,,,,,,,,,
,,,,,,,祥安街,,,,,,,,,,,,,
,,,,,,,坑口,,,,,,,,,,,,,
,,,,,,,和東路,,,,,,,,,,,,,
,,,,,,,北江街,,,,,,,,,,,,,
,,,,,,,大有東街,,,,,,,,,,,,,
,,,,,,,虎興東一街,,,,,,,,,,,,,
,,,,,,,大進十一路,,,,,,,,,,,,,
,,,,,,,會結路,,,,,,,,,,,,,
,,,,,,,德東街,,,,,,,,,,,,,
,,,,,,,東西七路,,,,,,,,,,,,,
,,,,,,,平廣路一段,,,,,,,,,,,,,
,,,,,,,國際二街,,,,,,,,,,,,,
,,,,,,,明興路,,,,,,,,,,,,,
,,,,,,,西吳,,,,,,,,,,,,,
,,,,,,,潭子街,,,,,,,,,,,,,
,,,,,,,雙峰路,,,,,,,,,,,,,
,,,,,,,建仁街,,,,,,,,,,,,,
,,,,,,,安農九路,,,,,,,,,,,,,
,,,,,,,過嶺路,,,,,,,,,,,,,
,,,,,,,寶山東一街,,,,,,,,,,,,,
,,,,,,,善士街,,,,,,,,,,,,,
,,,,,,,明和街,,,,,,,,,,,,,
,,,,,,,公園北街,,,,,,,,,,,,,
,,,,,,,興美路,,,,,,,,,,,,,
,,,,,,,二崁路,,,,,,,,,,,,,
,,,,,,,仁里十四街,,,,,,,,,,,,,
,,,,,,,得天街,,,,,,,,,,,,,
,,,,,,,二聖一街,,,,,,,,,,,,,
,,,,,,,東民街,,,,,,,,,,,,,
,,,,,,,仁文街,,,,,,,,,,,,,
,,,,,,,忠孝五街,,,,,,,,,,,,,
,,,,,,,鳳嗚路,,,,,,,,,,,,,
,,,,,,,中央北路二段,,,,,,,,,,,,,
,,,,,,,工業區十五路,,,,,,,,,,,,,
,,,,,,,中正十二街,,,,,,,,,,,,,
,,,,,,,再發路,,,,,,,,,,,,,
,,,,,,,翠禮街,,,,,,,,,,,,,
,,,,,,,祥順三街,,,,,,,,,,,,,
,,,,,,,保健街,,,,,,,,,,,,,
,,,,,,,基河路,,,,,,,,,,,,,
,,,,,,,大德北路,,,,,,,,,,,,,
,,,,,,,綠獅一街,,,,,,,,,,,,,
,,,,,,,遼北路,,,,,,,,,,,,,
,,,,,,,大順三街,,,,,,,,,,,,,
,,,,,,,科專八路,,,,,,,,,,,,,
,,,,,,,石門街,,,,,,,,,,,,,
,,,,,,,神農一街,,,,,,,,,,,,,
,,,,,,,福陽五街,,,,,,,,,,,,,
,,,,,,,水碓,,,,,,,,,,,,,
,,,,,,,建昌路,,,,,,,,,,,,,
,,,,,,,衙竹三街,,,,,,,,,,,,,
,,,,,,,港二街,,,,,,,,,,,,,
,,,,,,,富貴十三街,,,,,,,,,,,,,
,,,,,,,西埔,,,,,,,,,,,,,
,,,,,,,宏昌十二街,,,,,,,,,,,,,
,,,,,,,裕德二街,,,,,,,,,,,,,
,,,,,,,孝四街,,,,,,,,,,,,,
,,,,,,,旱溪三街,,,,,,,,,,,,,
,,,,,,,大源二街,,,,,,,,,,,,,
,,,,,,,延平北路三段,,,,,,,,,,,,,
,,,,,,,名門街,,,,,,,,,,,,,
,,,,,,,金華新城,,,,,,,,,,,,,
,,,,,,,西園,,,,,,,,,,,,,
,,,,,,,高坪十八路,,,,,,,,,,,,,
,,,,,,,大鵬七路,,,,,,,,,,,,,
,,,,,,,深洲一路,,,,,,,,,,,,,
,,,,,,,厝子,,,,,,,,,,,,,
,,,,,,,下塭路,,,,,,,,,,,,,
,,,,,,,灣潭路,,,,,,,,,,,,,
,,,,,,,香山二路,,,,,,,,,,,,,
,,,,,,,迪化街二段,,,,,,,,,,,,,
,,,,,,,糖東一街,,,,,,,,,,,,,
,,,,,,,太原二街,,,,,,,,,,,,,
,,,,,,,育善街,,,,,,,,,,,,,
,,,,,,,後站街,,,,,,,,,,,,,
,,,,,,,民享路,,,,,,,,,,,,,
,,,,,,,松埔路,,,,,,,,,,,,,
,,,,,,,六路十二街,,,,,,,,,,,,,
,,,,,,,仁聖路,,,,,,,,,,,,,
,,,,,,,龍祥十路,,,,,,,,,,,,,
,,,,,,,福星街,,,,,,,,,,,,,
,,,,,,,中坡北路,,,,,,,,,,,,,
,,,,,,,三龍街,,,,,,,,,,,,,
,,,,,,,五脚松,,,,,,,,,,,,,
,,,,,,,中山三街,,,,,,,,,,,,,
,,,,,,,南窩路,,,,,,,,,,,,,
,,,,,,,博館二街,,,,,,,,,,,,,
,,,,,,,花源九街,,,,,,,,,,,,,
,,,,,,,梅林七街,,,,,,,,,,,,,
,,,,,,,義美路,,,,,,,,,,,,,
,,,,,,,新全街,,,,,,,,,,,,,
,,,,,,,文賢北路,,,,,,,,,,,,,
,,,,,,,崇善七街,,,,,,,,,,,,,
,,,,,,,錦州二街,,,,,,,,,,,,,
,,,,,,,吉安路,,,,,,,,,,,,,
,,,,,,,光明一路,,,,,,,,,,,,,
,,,,,,,長江路二段,,,,,,,,,,,,,
,,,,,,,五福九街,,,,,,,,,,,,,
,,,,,,,三港,,,,,,,,,,,,,
,,,,,,,工業區二十五路,,,,,,,,,,,,,
,,,,,,,七賢一路,,,,,,,,,,,,,
,,,,,,,詔安巷,,,,,,,,,,,,,
,,,,,,,裕和二街,,,,,,,,,,,,,
,,,,,,,維新街,,,,,,,,,,,,,
,,,,,,,桃南路,,,,,,,,,,,,,
,,,,,,,興田路,,,,,,,,,,,,,
,,,,,,,萬生路,,,,,,,,,,,,,
,,,,,,,泰瑞街,,,,,,,,,,,,,
,,,,,,,福東街,,,,,,,,,,,,,
,,,,,,,仁忠路,,,,,,,,,,,,,
,,,,,,,村西路,,,,,,,,,,,,,
,,,,,,,永利三街,,,,,,,,,,,,,
,,,,,,,正義二路,,,,,,,,,,,,,
,,,,,,,孝六街,,,,,,,,,,,,,
,,,,,,,福東一路,,,,,,,,,,,,,
,,,,,,,寮東路,,,,,,,,,,,,,
,,,,,,,彰鹿路,,,,,,,,,,,,,
,,,,,,,北安路,,,,,,,,,,,,,
,,,,,,,衙慶三街,,,,,,,,,,,,,
,,,,,,,德賢路,,,,,,,,,,,,,
,,,,,,,金包里街舊市場,,,,,,,,,,,,,
,,,,,,,永春街,,,,,,,,,,,,,
,,,,,,,清海路,,,,,,,,,,,,,
,,,,,,,奇岩路,,,,,,,,,,,,,
,,,,,,,弘園街,,,,,,,,,,,,,
,,,,,,,後勁西路,,,,,,,,,,,,,
,,,,,,,僑義路,,,,,,,,,,,,,
,,,,,,,河堤街,,,,,,,,,,,,,
,,,,,,,中庸五路,,,,,,,,,,,,,
,,,,,,,彭成路,,,,,,,,,,,,,
,,,,,,,榮和六街,,,,,,,,,,,,,
,,,,,,,嘉南街,,,,,,,,,,,,,
,,,,,,,景後街,,,,,,,,,,,,,
,,,,,,,加和路,,,,,,,,,,,,,
,,,,,,,大景二街,,,,,,,,,,,,,
,,,,,,,廈門街,,,,,,,,,,,,,
,,,,,,,安順街,,,,,,,,,,,,,
,,,,,,,羗光路,,,,,,,,,,,,,
,,,,,,,陸橋南路,,,,,,,,,,,,,
,,,,,,,公園北路,,,,,,,,,,,,,
,,,,,,,褔壽一街,,,,,,,,,,,,,
,,,,,,,主和路,,,,,,,,,,,,,
,,,,,,,衙泰街,,,,,,,,,,,,,
,,,,,,,南科北路,,,,,,,,,,,,,
,,,,,,,赤欄五路,,,,,,,,,,,,,
,,,,,,,二橋街,,,,,,,,,,,,,
,,,,,,,明興街,,,,,,,,,,,,,
,,,,,,,鎮海一街,,,,,,,,,,,,,
,,,,,,,建中街,,,,,,,,,,,,,
,,,,,,,廣東路二街,,,,,,,,,,,,,
,,,,,,,埔新街,,,,,,,,,,,,,
,,,,,,,棒球十八街,,,,,,,,,,,,,
,,,,,,,日南路,,,,,,,,,,,,,
,,,,,,,拱照九路,,,,,,,,,,,,,
,,,,,,,永春東三路,,,,,,,,,,,,,
,,,,,,,柑宅路,,,,,,,,,,,,,
,,,,,,,明清二街,,,,,,,,,,,,,
,,,,,,,新樹路,,,,,,,,,,,,,
,,,,,,,廣隆街,,,,,,,,,,,,,
,,,,,,,崇朝一路,,,,,,,,,,,,,
,,,,,,,二聖一路,,,,,,,,,,,,,
,,,,,,,東民路,,,,,,,,,,,,,
,,,,,,,國富二十街,,,,,,,,,,,,,
,,,,,,,彰濱東七路,,,,,,,,,,,,,
,,,,,,,裕信六街,,,,,,,,,,,,,
,,,,,,,西富路,,,,,,,,,,,,,
,,,,,,,路東巷,,,,,,,,,,,,,
,,,,,,,立功街,,,,,,,,,,,,,
,,,,,,,長江一街,,,,,,,,,,,,,
,,,,,,,樟樹一路,,,,,,,,,,,,,
,,,,,,,三甲子,,,,,,,,,,,,,
,,,,,,,新港三路,,,,,,,,,,,,,
,,,,,,,水頭路,,,,,,,,,,,,,
,,,,,,,六十甲路,,,,,,,,,,,,,
,,,,,,,三光街,,,,,,,,,,,,,
,,,,,,,三坑,,,,,,,,,,,,,
,,,,,,,明正東路,,,,,,,,,,,,,
,,,,,,,仙鯉路,,,,,,,,,,,,,
,,,,,,,和東街,,,,,,,,,,,,,
,,,,,,,新珊二路,,,,,,,,,,,,,
,,,,,,,五間厝,,,,,,,,,,,,,
,,,,,,,美德街,,,,,,,,,,,,,
,,,,,,,大新一街,,,,,,,,,,,,,
,,,,,,,南京東路六段,,,,,,,,,,,,,
,,,,,,,百好街,,,,,,,,,,,,,
,,,,,,,溝渚路,,,,,,,,,,,,,
,,,,,,,民瑞街,,,,,,,,,,,,,
,,,,,,,孝義路,,,,,,,,,,,,,
,,,,,,,安樂街,,,,,,,,,,,,,
,,,,,,,校前街,,,,,,,,,,,,,
,,,,,,,仁忠一街,,,,,,,,,,,,,
,,,,,,,昌隆八街,,,,,,,,,,,,,
,,,,,,,福原路,,,,,,,,,,,,,
,,,,,,,國光一街,,,,,,,,,,,,,
,,,,,,,光明十一路,,,,,,,,,,,,,
,,,,,,,大源十七街,,,,,,,,,,,,,
,,,,,,,自立街,,,,,,,,,,,,,
,,,,,,,本洲路,,,,,,,,,,,,,
,,,,,,,埤頭南路,,,,,,,,,,,,,
,,,,,,,正南八街,,,,,,,,,,,,,
,,,,,,,西埔一街,,,,,,,,,,,,,
,,,,,,,大埔二路,,,,,,,,,,,,,
,,,,,,,百忍街,,,,,,,,,,,,,
,,,,,,,頂田寮,,,,,,,,,,,,,
,,,,,,,詔安寮,,,,,,,,,,,,,
,,,,,,,文七二街,,,,,,,,,,,,,
,,,,,,,四川一街,,,,,,,,,,,,,
,,,,,,,造豐路,,,,,,,,,,,,,
,,,,,,,裕生路,,,,,,,,,,,,,
,,,,,,,琅環一街,,,,,,,,,,,,,
,,,,,,,西園路一段,,,,,,,,,,,,,
,,,,,,,大武山二街,,,,,,,,,,,,,
,,,,,,,湳坑路,,,,,,,,,,,,,
,,,,,,,國富十街,,,,,,,,,,,,,
,,,,,,,佳園路二段,,,,,,,,,,,,,
,,,,,,,鳳岡路,,,,,,,,,,,,,
,,,,,,,泉州,,,,,,,,,,,,,
,,,,,,,七賢二路,,,,,,,,,,,,,
,,,,,,,內湖路三段,,,,,,,,,,,,,
,,,,,,,番社街,,,,,,,,,,,,,
,,,,,,,里德路,,,,,,,,,,,,,
,,,,,,,中心街,,,,,,,,,,,,,
,,,,,,,工業區二十一路,,,,,,,,,,,,,
,,,,,,,林口路,,,,,,,,,,,,,
,,,,,,,文科路,,,,,,,,,,,,,
,,,,,,,建基路,,,,,,,,,,,,,
,,,,,,,和江街,,,,,,,,,,,,,
,,,,,,,鳳西街,,,,,,,,,,,,,
,,,,,,,衡陽三街,,,,,,,,,,,,,
,,,,,,,興平路,,,,,,,,,,,,,
,,,,,,,初鹿一街,,,,,,,,,,,,,
,,,,,,,科雅六路,,,,,,,,,,,,,
,,,,,,,大弘街,,,,,,,,,,,,,
,,,,,,,科東五路,,,,,,,,,,,,,
,,,,,,,曾厝街,,,,,,,,,,,,,
,,,,,,,千歲路,,,,,,,,,,,,,
,,,,,,,大森巷,,,,,,,,,,,,,
,,,,,,,外埔路,,,,,,,,,,,,,
,,,,,,,民興路,,,,,,,,,,,,,
,,,,,,,岡林,,,,,,,,,,,,,
,,,,,,,正義二街,,,,,,,,,,,,,
,,,,,,,愛國西路,,,,,,,,,,,,,
,,,,,,,仁忠街,,,,,,,,,,,,,
,,,,,,,新河路,,,,,,,,,,,,,
,,,,,,,嘉南路,,,,,,,,,,,,,
,,,,,,,十興五街,,,,,,,,,,,,,
,,,,,,,裕敬路,,,,,,,,,,,,,
,,,,,,,六塊厝,,,,,,,,,,,,,
,,,,,,,雅環一街,,,,,,,,,,,,,
,,,,,,,河堤路,,,,,,,,,,,,,
,,,,,,,大富東街,,,,,,,,,,,,,
,,,,,,,太安二街,,,,,,,,,,,,,
,,,,,,,復明二街,,,,,,,,,,,,,
,,,,,,,井北街,,,,,,,,,,,,,
,,,,,,,明義三街,,,,,,,,,,,,,
,,,,,,,國昌三街,,,,,,,,,,,,,
,,,,,,,文心南三路,,,,,,,,,,,,,
,,,,,,,福誠二街,,,,,,,,,,,,,
,,,,,,,民航三街,,,,,,,,,,,,,
,,,,,,,開元,,,,,,,,,,,,,
,,,,,,,國泰街,,,,,,,,,,,,,
,,,,,,,新嶺一街,,,,,,,,,,,,,
,,,,,,,中山三路,,,,,,,,,,,,,
,,,,,,,幸福十三街,,,,,,,,,,,,,
,,,,,,,枋寮街,,,,,,,,,,,,,
,,,,,,,福星路,,,,,,,,,,,,,
,,,,,,,惠心街,,,,,,,,,,,,,
,,,,,,,光州一街,,,,,,,,,,,,,
,,,,,,,太保二路,,,,,,,,,,,,,
,,,,,,,維新路,,,,,,,,,,,,,
,,,,,,,七賢一街,,,,,,,,,,,,,
,,,,,,,崑崙路,,,,,,,,,,,,,
,,,,,,,漁港東二路,,,,,,,,,,,,,
,,,,,,,新林一路,,,,,,,,,,,,,
,,,,,,,渭南路,,,,,,,,,,,,,
,,,,,,,石硿子,,,,,,,,,,,,,
,,,,,,,西南,,,,,,,,,,,,,
,,,,,,,光明一街,,,,,,,,,,,,,
,,,,,,,府南路二街,,,,,,,,,,,,,
,,,,,,,雙菁路,,,,,,,,,,,,,
,,,,,,,六巷二路,,,,,,,,,,,,,
,,,,,,,梧州街,,,,,,,,,,,,,
,,,,,,,美工八街,,,,,,,,,,,,,
,,,,,,,展業二路,,,,,,,,,,,,,
,,,,,,,南勢三街,,,,,,,,,,,,,
,,,,,,,安北路,,,,,,,,,,,,,
,,,,,,,園七街,,,,,,,,,,,,,
,,,,,,,曾子路,,,,,,,,,,,,,
,,,,,,,蔦松三街,,,,,,,,,,,,,
,,,,,,,工業西五路,,,,,,,,,,,,,
,,,,,,,磺溪街,,,,,,,,,,,,,
,,,,,,,花園六路,,,,,,,,,,,,,
,,,,,,,金華街,,,,,,,,,,,,,
,,,,,,,鎮海路,,,,,,,,,,,,,
,,,,,,,珠浦南路,,,,,,,,,,,,,
,,,,,,,水森路,,,,,,,,,,,,,
,,,,,,,賢雅街,,,,,,,,,,,,,
,,,,,,,北安一街,,,,,,,,,,,,,
,,,,,,,新東街,,,,,,,,,,,,,
,,,,,,,香村路,,,,,,,,,,,,,
,,,,,,,過湖路,,,,,,,,,,,,,
,,,,,,,軍福七路,,,,,,,,,,,,,
,,,,,,,友竹街,,,,,,,,,,,,,
,,,,,,,文化街,,,,,,,,,,,,,
,,,,,,,文昌街,,,,,,,,,,,,,
,,,,,,,同利路,,,,,,,,,,,,,
,,,,,,,田新路,,,,,,,,,,,,,
,,,,,,,頂中下街,,,,,,,,,,,,,
,,,,,,,北汕尾巷,,,,,,,,,,,,,
,,,,,,,大順三路,,,,,,,,,,,,,
,,,,,,,龜山一路,,,,,,,,,,,,,
,,,,,,,松竹三路,,,,,,,,,,,,,
,,,,,,,吳濁流路,,,,,,,,,,,,,
,,,,,,,中信南路,,,,,,,,,,,,,
,,,,,,,雲科路,,,,,,,,,,,,,
,,,,,,,山猪湖,,,,,,,,,,,,,
,,,,,,,大源二路,,,,,,,,,,,,,
,,,,,,,孝四路,,,,,,,,,,,,,
,,,,,,,洲工街,,,,,,,,,,,,,
,,,,,,,李茂岸,,,,,,,,,,,,,
,,,,,,,嘉誠路,,,,,,,,,,,,,
,,,,,,,信六街,,,,,,,,,,,,,
,,,,,,,保水路,,,,,,,,,,,,,
,,,,,,,北田街,,,,,,,,,,,,,
,,,,,,,信義路三段,,,,,,,,,,,,,
,,,,,,,埤麻,,,,,,,,,,,,,
,,,,,,,景賢八路,,,,,,,,,,,,,
,,,,,,,頂美一街,,,,,,,,,,,,,
,,,,,,,德惠路,,,,,,,,,,,,,
,,,,,,,龍德街,,,,,,,,,,,,,
,,,,,,,山西中街,,,,,,,,,,,,,
,,,,,,,新工三路,,,,,,,,,,,,,
,,,,,,,佑民街,,,,,,,,,,,,,
,,,,,,,民智路,,,,,,,,,,,,,
,,,,,,,枋南,,,,,,,,,,,,,
,,,,,,,河北街,,,,,,,,,,,,,
,,,,,,,球庭路,,,,,,,,,,,,,
,,,,,,,工業區十一路,,,,,,,,,,,,,
,,,,,,,小東東路,,,,,,,,,,,,,
,,,,,,,和美街,,,,,,,,,,,,,
,,,,,,,南山五街,,,,,,,,,,,,,
,,,,,,,福聯街,,,,,,,,,,,,,
,,,,,,,北投子,,,,,,,,,,,,,
,,,,,,,瑞竹路,,,,,,,,,,,,,
,,,,,,,蘭生街,,,,,,,,,,,,,
,,,,,,,環區南路,,,,,,,,,,,,,
,,,,,,,淺水灣,,,,,,,,,,,,,
,,,,,,,春安三街,,,,,,,,,,,,,
,,,,,,,虎興西十二街,,,,,,,,,,,,,
,,,,,,,南進二街,,,,,,,,,,,,,
,,,,,,,萬年七街,,,,,,,,,,,,,
,,,,,,,大方街,,,,,,,,,,,,,
,,,,,,,慶濱路,,,,,,,,,,,,,
